  bt7_documentClass  ,  bt7_documentSubClass  ,  bt7_documentSNType  ,Site,  UID_value 
Manufacturing,Specification,---,BFG Productive Database,l9VVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1BXVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1FZVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1JbVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1RVVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1VZVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1ZbVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1ddVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1lXVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1pbVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1tdVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,1xfVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,15RVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,19TVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,FCVVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,FGXVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,FKZVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,FObVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,FSdVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,FWfVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,FeRVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,FiTVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,V$ZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,YsXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,q4TVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,dhRVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,dlVVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,dpXVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,dtZVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,dxbVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,d1dVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,9XbVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,9bfVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,9jRVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,9nTVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,9rVVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,9vXVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,9zZVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,93bVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,97dVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,9$fVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OERVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OIbVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OMfVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OURVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OYTVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OcVVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OgXVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OkZVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OobVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OsdVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OwfVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,O4RVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,O8TVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,eAVVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,eEXVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,eIZVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,_4XVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,_8bVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OBdVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,OFfVo7Hb1cuxKD
Manufacturing,Specification,---,BFG Productive Database,ONRVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,TAIho7PS1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vVTVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vZXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vdZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vhbVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vldVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vpfVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vxRVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,v1TVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,v5VVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,v9XVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$BZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$FbVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$JdVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$NfVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$VRVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$ZTVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$dVVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$hXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$lZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$pbVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$tdVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$xfVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$5RVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$9TVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PCVVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PGXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PKZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PObVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PSdVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PWfVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PeRVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PiTVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PmVVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PqXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PuZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,PybVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,P2dVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,P6fVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,fCRVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,fGTVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,weZdLJS_1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,fKVVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,fOXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,fSZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,fWbVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,fadVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,fefVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vDXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,QmfdZ06h1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vnZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vrdVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,vvfVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,v3RVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,v7TVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,v$VVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$DXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$HZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$LbVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$PdVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$TfVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$bRVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$fTVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$jVVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$nXVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$rZVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$vbVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$zdVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$3fVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,$$RVo7Hb1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,AATVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,AEVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,AIXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,AMZVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,QYVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,wcRVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UbaZEH5C1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,g1TVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,RYRVo75$1cuxKD
Manufacturing,Specification,Inspection and test document,BFG Productive Database,xbTVo75$1cuxKD
Manufacturing,Specification,Inspection and test document,BFG Productive Database,xfXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,xnRVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,CsRVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,CXZVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,SzXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,i7RVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,zgXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,zoRVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,zsVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,zwXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,DBXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,zZfVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,DPfVo75$1cuxKD
Manufacturing,Specification,---,BFG Productive Database,EgfVo75$1cuxKD
Manufacturing,Specification,---,BFG Productive Database,EoRVo75$1cuxKD
Manufacturing,Specification,---,BFG Productive Database,EsTVo75$1cuxKD
Manufacturing,Specification,---,BFG Productive Database,EwVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,E0XVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UUVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UYfVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UgTVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UkVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UoXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UsZVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UwbVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,U4VVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,0kRVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,kxTVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,E6VVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,UefVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,kSfVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,knVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,krXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,k3TVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,FcXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,FBTVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,FFVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,FNZVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,VlRVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,1JRVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,VeZVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,1CXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,1iXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,V$ZVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,1nbVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,2wTVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,GtRVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,GxVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,G1XVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,mBTVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,mFVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,mJXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,GKbVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,2KVVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,GTXVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,GbTVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,GjZVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,GnbVo75$1cuxKD
Manufacturing,Specification,Technical delivery conditions,BFG Productive Database,GrdVo75$1cuxKD
